"--large-name6--","MaterialUpdateListenerFactory(MaterialUpdateCompletedTopic,MaterialUpdateQueue,MaterialRepository,SystemEnvironment,ServerHealthService,GoDiskSpaceMonitor,TransactionTemplate,GoCache,DependencyMaterialUpdater,ScmMaterialUpdater,PackageMaterialUpdater,PluggableSCMMaterialUpdater,MaterialExpansionService,MDUPerformanceLogger)"
"--large-name12--","ScheduleService(GoConfigService,PipelineService,StageService,SchedulingCheckerService,PipelineScheduledTopic,PipelineDao,StageDao,StageOrderService,SecurityService,PipelineScheduleQueue,JobInstanceService,JobInstanceDao,AgentAssignment,EnvironmentConfigService,PipelineLockService,ServerHealthService,TransactionTemplate,AgentService,TransactionSynchronizationManager,TimeProvider,ConsoleActivityMonitor,PipelinePauseService,InstanceFactory,SchedulingPerformanceLogger,ElasticAgentPluginService)"
"--large-name3--","PipelineHistoryService(PipelineDao,StageDao,GoConfigService,SecurityService,ScheduleService,MaterialRepository,JobDurationStrategy,TriggerMonitor,PipelineTimeline,PipelineUnlockApiService,SchedulingCheckerService,PipelineLockService,PipelinePauseService)"
"--large-name14--","JobInstanceSqlMapDao(EnvironmentVariableDao,GoCache,TransactionTemplate,SqlMapClient,Cache,TransactionSynchronizationManager,SystemEnvironment,Database,ResourceRepository,ArtifactPlanRepository,ArtifactPropertiesGeneratorRepository,JobAgentMetadataDao)"
"--large-name10--","AgentController(BuildRepositoryRemote,GoArtifactsManipulator,SslInfrastructureService,AgentRegistry,AgentUpgradeService,SubprocessLogger,SystemEnvironment,PluginManager,PackageAsRepositoryExtension,SCMExtension,TaskExtension,AgentWebsocketService)"
"--large-name11--","AgentController(BuildRepositoryRemote,GoArtifactsManipulator,SslInfrastructureService,AgentRegistry,AgentUpgradeService,SubprocessLogger,SystemEnvironment,PluginManager,PackageAsRepositoryExtension,SCMExtension,TaskExtension,AgentWebsocketService,HttpService)"
"--large-name8--","MaterialUpdateService(MaterialUpdateQueue,ConfigMaterialUpdateQueue,MaterialUpdateCompletedTopic,GoConfigWatchList,GoConfigService,SystemEnvironment,ServerHealthService,PostCommitHookMaterialTypeResolver,MDUPerformanceLogger,MaterialConfigConverter)"
"--large-name5--","JobInstanceService(JobInstanceDao,PropertiesService,JobResultTopic,JobStatusCache,TransactionTemplate,TransactionSynchronizationManager,JobResolverService,EnvironmentConfigService,GoConfigService,SecurityService,PluginManager,JobStatusListener)"
"--large-name9--","MaterialUpdateListenerFactory(MaterialUpdateCompletedTopic,ConfigMaterialUpdateCompletedTopic,MaterialUpdateQueue,ConfigMaterialUpdateQueue,MaterialRepository,SystemEnvironment,ServerHealthService,GoDiskSpaceMonitor,TransactionTemplate,GoCache,DependencyMaterialUpdater,ScmMaterialUpdater,PackageMaterialUpdater,PluggableSCMMaterialUpdater,MaterialExpansionService,MDUPerformanceLogger)"
"--large-name7--","MaterialUpdateListenerFactory(MaterialUpdateCompletedTopic,MaterialUpdateQueue,ConfigMaterialUpdateQueue,MaterialRepository,SystemEnvironment,ServerHealthService,GoDiskSpaceMonitor,TransactionTemplate,GoCache,DependencyMaterialUpdater,ScmMaterialUpdater,PackageMaterialUpdater,PluggableSCMMaterialUpdater,MaterialExpansionService,MDUPerformanceLogger)"
"--large-name1--","MaterialUpdateListenerFactory(MaterialUpdateCompletedTopic,MaterialUpdateQueue,MaterialRepository,SystemEnvironment,ServerHealthService,GoDiskSpaceMonitor,TransactionTemplate,GoCache,DependencyMaterialUpdater,ScmMaterialUpdater,PackageMaterialUpdater,MaterialExpansionService,MDUPerformanceLogger)"
"--large-name16--","ScheduleService(GoConfigService,PipelineService,StageService,SchedulingCheckerService,PipelineScheduledTopic,PipelineDao,StageDao,StageOrderService,SecurityService,PipelineScheduleQueue,JobInstanceService,JobInstanceDao,AgentAssignment,EnvironmentConfigService,PipelineLockService,ServerHealthService,TransactionTemplate,AgentService,TransactionSynchronizationManager,TimeProvider,ConsoleActivityMonitor,PipelinePauseService,InstanceFactory,SchedulingPerformanceLogger,ElasticProfileService)"
"--large-name13--","DefaultPluginManager(DefaultPluginJarLocationMonitor,DefaultPluginRegistry,GoPluginOSGiFramework,DefaultPluginJarChangeListener,PluginRequestProcessorRegistry,PluginWriter,PluginValidator,SystemEnvironment,PluginsZipUpdater,PluginsListListener)"
"--large-name4--","ScheduleService(GoConfigService,PipelineService,StageService,SchedulingCheckerService,PipelineScheduledTopic,PipelineDao,StageDao,StageOrderService,SecurityService,PipelineScheduleQueue,JobInstanceService,JobInstanceDao,AgentAssignment,EnvironmentConfigService,PipelineLockService,ServerHealthService,TransactionTemplate,AgentService,TransactionSynchronizationManager,TimeProvider,ConsoleActivityMonitor,PipelinePauseService,InstanceFactory,SchedulingPerformanceLogger)"
"--large-name2--","BuildCauseProducerService(SchedulingCheckerService,ServerHealthService,PipelineScheduleQueue,GoConfigService,MaterialRepository,MaterialUpdateStatusNotifier,MaterialUpdateService,SpecificMaterialRevisionFactory,TriggerMonitor,PipelineService,SystemEnvironment,MaterialConfigConverter,MaterialExpansionService,SchedulingPerformanceLogger)"
"--large-name15--","BuildAssignmentService(GoConfigService,JobInstanceService,ScheduleService,AgentService,EnvironmentConfigService,TransactionTemplate,ScheduledPipelineLoader,PipelineService,BuilderFactory,AgentRemoteHandler,ElasticAgentPluginService,TimeProvider)"